2	725 567 751 580
7.44	840 566 923 581
CR-CHOCLT	38 583 215 599
0.72	362 583 444 599
20	482 584 521 598
0	577 584 597 599
0	633 585 652 599
20	707 584 750 599
14.40	826 585 925 599
CR-B'	35 601 126 616
SCOTCH	146 601 254 616
0.72	362 602 443 616
20	482 603 519 616
0	573 604 597 616
0	631 602 654 616
20	707 602 751 616
14.40	823 602 923 617
TOTAL	77 625 173 658
6%	193 625 230 658
SUPPLIES	250 625 402 658
(EXCL.	422 625 535 658
GST):	555 625 650 658
36.24	727 628 829 653
GST:	573 663 650 688
2.17	743 663 827 689
TOTAL	95 699 191 733
6%	211 699 248 733
SUPPLIES	267 699 420 733
(INC.	439 699 535 733
GST):	555 699 650 733
38.41	727 701 831 727
TOTAL	305 735 400 768
0%	420 735 459 768
SUPPLIES:	477 735 650 768
35.14	725 737 827 763
TOTAL	383 773 478 807
PAYABLE:	498 773 652 807
73.55	725 776 827 802
E.&.0.E.	43 821 196 836
RECEIVED	45 841 198 858
ABOVE	217 841 313 858
GOODS	332 841 428 858
IN	446 841 485 858
GOOD	504 841 581 858
ORDER	600 841 694 858
CONDITION.	714 841 905 858
THE	43 858 102 875
RECIPIENT	120 858 293 875
OF	313 858 352 875
GARDENIA'S	371 858 564 875
PRODUCTS	582 858 737 875
IS	756 858 795 875
REQUIRED	45 875 199 894
TO	219 875 258 894
MAKE	277 875 355 894
NECESSARY	375 875 548 894
ADJUSTMENTS	568 875 780 894
TO	800 875 839 894
ITS	858 875 917 894
INPUT	45 894 141 912
TAX	160 894 219 912
CLAIMS,	238 894 373 912
ON	392 894 431 912
THE	451 894 508 912
BASIC	527 894 625 912
OF	644 894 681 912
THE	701 894 759 912
ADJUSTMENTS	45 912 258 929
SHOWN	275 912 373 929
IN	392 912 430 929
THIS	449 912 527 929
TAX	547 912 603 929
INVOICE	623 912 758 929
/	777 912 797 929
ADJUSTMENT	43 929 238 945
NOTE	258 929 336 945
CUSTOMER'S	313 949 569 967
COPY	595 949 698 967
GNATURE	82 2 215 16
OT	313 1 352 12
REQU	371 2 448 14
D	504 0 524 11
4	386 348 405 365
&	426 348 446 365
6,	465 348 506 365

GARDENIA	53 69 229 90
BAKERIES	250 69 425 90
(KL)	448 69 535 90
SDN	558 69 624 90
BHD	645 69 711 90
(139386	733 69 887 90
X)	909 69 953 90
LOT	277 90 329 109
3,	345 90 380 109
JALAN	396 90 482 109
PELABUR	500 90 619 109
23/1,	637 90 722 109
40300	258 109 351 130
SHAH	369 109 445 130
ALAM,	462 109 556 130
SELANGOR.	575 109 743 130
TEL:	196 127 266 146
03-	283 127 337 146
55423228	353 127 493 146
GST	311 147 369 167
ID:	388 147 446 167
000381399040	466 147 700 167
TAX	219 180 279 213
INVOICE	298 180 435 213
/	454 180 475 213
ADJUSTMENT	495 180 691 213
NOTE	711 180 790 213
CASH	398 230 475 260
INV	495 230 553 260
NO.:	572 230 651 260
7819F712	670 230 825 260
VE0514	41 260 185 281
DATE:	517 264 616 283
19/08/2017	635 264 832 283
MAKASSAR	41 287 196 320
FRESH	216 287 312 320
MARKET	333 287 450 320
SDN	469 287 527 320
BHD	546 287 604 320
GROUND	41 323 158 342
FLOOR,	177 323 291 342
NO.	311 323 369 342
4	388 323 408 342
&	427 323 446 342
6,	466 323 504 342
JALAN	46 342 143 360
SS	162 342 201 360
15/4B,	220 342 337 360
47500	43 361 140 380
SUBANG	159 361 275 380
JAYA,	295 361 390 380
SELANGOR	409 361 564 380
VE05:	43 380 140 399
RIDZUAN(11900)	159 380 430 399
DD:	412 399 467 416
19/08/2017	487 399 672 416
10:38	706 399 798 416
DESCRIPTION	38 421 256 440
U.P	380 423 443 438
D	625 423 656 439
AMT(RM)	780 424 917 441
O.C.	37 451 114 469
WHITE	135 451 232 469
2.13	361 453 441 470
5	496 454 519 469
3	572 454 595 470
0	629 454 653 470
2	724 454 746 470
4.26	838 455 920 470
WHOLEMEAL	38 471 212 490
2.78	361 472 441 490
3	496 474 519 492
0	569 473 595 490
0	629 475 653 490
3	724 473 745 489
8.34	840 474 922 490
O.C	35 492 95 510
JUMBO	116 492 216 510
2.97	361 492 443 510
5	495 493 519 510
0	570 495 595 510
0	627 495 651 510
5	724 495 746 510
14.85	822 494 917 510
TOTAL	301 519 400 555
0%	419 519 458 555
SUPPLIES:	477 519 654 555
27.45	717 520 829 550
DELICIA-B/SCOTCH	38 560 353 577
3.72	361 561 445 578
2	495 561 524 579
0	572 561 596 578
0	629 562 654 578
2	725 562 748 578
7.44	837 561 920 580
CR-B'SCOTCH	40 579 259 598
0.72	359 581 443 597
20	475 580 520 598
0	572 583 596 598
0	630 582 653 597
20	704 582 751 597
14.40	820 582 919 598
TOTAL	70 605 167 642
6%	187 605 225 642
SUPPLIES	245 605 398 642
(EXCL.	417 605 533 642
GST):	553 605 650 642
21.84	722 607 829 638
GST:	572 646 653 676
1.31	745 648 830 676
TOTAL	88 686 185 724
6%	204 686 243 724
SUPPLIES	262 686 419 724
(INC.	438 686 535 724
GST):	554 686 651 724
23.15	724 690 827 718
TOTAL	300 727 398 763
0%	417 727 458 763
SUPPLIES:	477 727 654 763
27.45	724 729 824 757
TOTAL	374 769 472 806
PAYABLE:	493 769 651 806
50.60	724 771 827 800
E.&.0.E.	41 819 196 840
RECEIVED	40 840 193 860
ABOVE	212 840 309 860
GOODS	329 840 424 860
IN	443 840 482 860
GOOD	501 840 579 860
ORDER	596 840 693 860
CONDITION.	712 840 904 860
THE	41 860 100 880
RECIPIENT	119 860 293 880
OF	312 860 351 880
GARDENIA'S	370 860 564 880
PRODUCTS	583 860 738 880
IS	758 860 796 880
REQUIRED	43 881 198 900
TO	217 881 256 900
MAKE	275 881 353 900
NECESSARY	372 881 545 900
ADJUSTMENTS	564 881 777 900
TO	796 881 835 900
ITS	854 881 912 900
INPUT	43 900 140 919
TAX	159 900 217 919
CLAIMS,	237 900 372 919
ON	391 900 429 919
THE	448 900 506 919
BASIC	525 900 622 919
OF	641 900 680 919
THE	700 900 758 919
ADJUSTMENTS	40 920 253 940
SHOWN	272 920 369 940
IN	388 920 425 940
THIS	445 920 522 940
TAX	541 920 600 940
INVOICE	619 920 754 940
/	774 920 793 940
ADJUSTMENT	41 940 240 959
NOTE	259 940 338 959
CUSTOMER'S	311 963 574 980
COPY	601 963 706 980
FAX:03-	519 129 648 146
55423213	666 129 812 146
ISS	459 422 519 438
EXC	535 423 598 438
SALE	670 422 748 438

MORGANFIELD'S	343 181 622 227
R	643 181 664 227
HORNG	486 219 522 232
OF	529 219 544 232
SDCKY	551 219 588 232
BONES	595 219 632 232
TIME	404 252 432 265
LESS	438 252 466 265
KITCHENETTE	473 252 549 265
SDN	555 252 575 265
BHD	583 252 603 265
COMPANY	425 266 475 278
NO	483 266 497 278
:	504 266 512 278
1174703-K	518 266 583 278
GST	409 278 430 289
REG	437 278 459 289
NO	466 278 480 289
:	487 278 494 289
0000	501 278 530 289
6771	537 278 565 289
0976	573 278 601 289
LOT	345 289 366 303
50,	374 289 395 303
FLOOR	401 289 437 303
T2,SKY	444 289 487 303
AVENUE	494 289 537 303
GENTING	544 289 593 303
HIGHLANDS	600 289 664 303
PAHANG,	402 303 452 316
69000	460 303 495 316
PAHANG	502 303 545 316
MALAYSLA	551 303 609 316
GUEST	447 329 500 343
CHECK	511 329 564 343
INVOICE	416 348 475 361
NO:	484 348 510 361
000039121	518 348 594 361
DATE:	336 369 372 380
2018-03-23	379 369 450 380
CASHIER	336 382 386 393
:	392 382 400 393
MIZAN	407 382 442 393
GENTING	450 382 499 393
SERVER	506 382 549 393
:	555 382 562 393
OPEN:	337 395 373 407
18:43:34	380 395 437 407
TABLE:	507 393 549 403
25	556 393 570 403
PAX:	336 408 365 418
6	373 408 380 418
1	337 433 343 443
RIBS	370 432 399 442
PLATTER	405 432 455 442
SR	611 429 625 439
259.90	634 429 677 438
1	337 445 345 455
NAUGHTY	371 443 420 456
SPARE	427 443 462 456
RIB	469 443 490 456
-	498 443 504 456
FULL	512 443 539 456
SR	611 442 625 451
106.90	635 441 676 450
SLAB	371 457 399 467
1	337 470 344 480
APPLE	371 469 406 481
-	413 469 420 481
350ML	427 469 462 481
SR	611 466 625 476
13.90	642 465 676 475
1	337 484 344 494
SOUR	371 482 400 494
APPLE	407 482 442 494
MOJITO	450 482 492 494
SR	611 480 625 488
18.90	643 479 677 488
1	338 496 344 505
BERRY	371 494 407 505
EASY	413 494 442 505
SR	612 492 625 501
18.90	643 491 676 501
1	337 508 345 518
AUST	370 506 399 517
RIB-EYE	406 506 457 517
STEAK	464 506 500 517
SR	612 505 625 514
74.90	640 503 677 513
1	337 520 345 530
FRUITY	371 518 413 530
GARDEN	421 518 464 530
SALAD	471 518 507 530
SR	611 517 625 527
21.90	641 516 676 526
2	336 532 346 542
HH	371 532 386 543
ASAHI	392 532 428 543
1+1/2	436 532 472 543
SR	612 529 625 539
77.80	641 528 677 538
SUB-TOTAL	437 555 494 566
:	500 555 506 566
593.10	635 553 678 563
(INCLUSIVE)	383 569 460 581
GST	467 569 487 581
6%	495 569 509 581
33.57	643 566 677 576
TOTAL	459 581 495 590
:	501 581 509 590
19:32:35	339 595 397 605
TOTAL:	447 595 508 609
593.10	610 592 676 608
GST	339 652 362 662
SUMM	368 652 398 662
AMT	537 650 559 660
(RM)	565 650 593 660
TAX(RM)	629 649 677 659
SR=	338 666 362 675
6%	403 664 417 674
559.53	552 662 594 672
33.57	643 661 678 670
OS=	339 679 361 687
0%	403 678 417 687
0.00	566 674 594 684
0	671 674 679 683

LIM	112 127 187 156
SENG	212 127 312 156
THO	337 127 412 156
HARDWARE	437 127 638 156
TRADING	663 127 838 156
NO	174 162 207 184
7.	223 162 256 184
SIMPANG	273 162 389 184
OFF	405 162 455 184
BATU	471 162 537 184
VILLAGE.	554 162 686 184
JALAN	112 187 197 208
IPOH	214 187 282 208
BATU	299 187 367 208
5.	385 187 419 208
51200	436 187 521 208
KUALA	539 187 623 208
LUMPUR	640 187 743 208
MALAYSIA	336 210 526 233
TEI	195 233 248 253
&	266 233 283 253
FAX	301 233 354 253
NO	371 233 406 253
:	424 233 441 253
03-6258	459 233 582 253
7191	600 233 670 253
03-6258	312 256 451 280
7191	470 256 549 280
COMPANY	147 289 274 314
REG	294 289 348 314
NO.	366 289 421 314
:	439 289 457 314
(002231061-T)	475 289 713 314
GST	185 322 241 344
REG	260 322 317 344
NO.	335 322 392 344
:	411 322 429 344
001269075968	449 322 675 344
TAX	312 353 378 375
INVOICE	401 353 556 375
INVOICE	28 393 144 414
NO	160 393 193 414
:	210 393 226 414
CS	290 392 333 414
23304	356 392 464 414
DATE	26 423 83 444
:	98 423 112 444
29/12/2017	299 422 479 445
11:41	497 422 587 445
CASHIER	28 453 171 475
#	191 453 211 475
LST	290 456 365 475
SIMEN(S)	33 516 204 539
RM	601 493 673 513
CODE	736 496 836 515
3.00	70 548 141 569
X	316 553 345 566
2.00	393 548 472 569
6.00	597 551 674 568
SR	782 548 842 570
SUBTOTAL	210 578 335 601
:	350 578 366 601
6.00	589 578 677 599
TOTAL	87 628 162 650
INCL	177 628 236 650
OF	251 628 281 650
GST	296 628 341 650
:	356 628 371 650
6.00	593 630 677 650
PAYMENT	202 661 331 682
:	350 661 368 682
6.00	597 661 672 680
CHANGE	141 689 251 710
DUE	269 689 325 710
:	343 689 361 710
0.00	598 692 675 709
TOTAL	37 723 114 745
ITEM(S)	129 723 237 745
:	253 723 268 745
3	284 723 299 745
GST	43 758 108 782
SUMMARY	129 758 279 782
AMOUNT(RM)	334 758 550 780
TAX(RM)	635 758 787 781
SR	39 788 103 812
@	174 791 201 814
6%	226 791 280 814
5.66	474 792 551 814
0.34	703 793 782 812
THANK	322 879 441 898
YOU	465 879 536 898
PLEASE	238 905 374 925
COME	396 905 486 925
AGAIN	509 905 622 925
*GOODS	79 930 213 953
SOLD	236 930 326 953
ARE	348 930 416 953
NOT	439 930 506 953
RETURNABLE*	529 930 776 953

MR.	223 183 289 204
D.I.Y.	312 183 446 204
(M)	468 183 534 204
SDN	557 183 624 204
BHD	647 183 713 204
CO-REG:860671-D	291 208 626 223
LOT	83 227 151 247
1851-A	173 227 307 247
&	330 227 352 247
1851-B,	373 227 531 247
JALAN	552 227 665 247
KP8	687 227 753 247
6,	776 227 821 247
KAWASAN	106 248 264 270
PERINDUSTRIAN	285 248 578 270
BALAKONG,	600 248 801 270
43300	132 271 244 291
SERI	267 271 355 291
KEMBANGAN,	378 271 603 291
SELANGOR	626 271 805 291
(GST	183 292 272 311
ID	294 292 338 311
NO	360 292 404 311
:000306020352)	426 292 735 311
(TESCO	157 311 291 334
EXTRA	312 311 423 334
ARA	446 311 512 334
DAMANSARA)	534 311 756 334
-TAX	317 334 404 353
INVOICE-	425 334 597 353
WASH	17 375 107 397
BALL-1S	130 375 289 397
*S	858 377 914 396
GA01	24 398 115 419
-	138 398 161 419
12/480	185 398 322 419
9064074	27 417 183 438
2	508 417 534 438
X	560 417 586 438
1.13	626 417 713 438
2.26	776 419 867 437
SPONGE	25 439 161 458
KOREA-2S	183 439 363 458
GB12	17 461 107 481
-	130 461 152 481
12/312	175 461 310 481
9064017	20 483 178 501
2	515 482 537 503
X	558 482 581 503
2.83	624 484 714 502
5.66	774 482 869 504
*S	867 441 919 462
PLASTIC	24 502 180 522
BAGS	202 502 293 522
*S	861 502 917 525
99999	22 526 144 543
1	510 525 534 544
X	557 525 581 544
0.19	621 525 714 543
0.19	769 524 869 541
ITEM(S)	27 566 180 587
:	202 566 225 587
3	246 566 268 587
QTY(S)	687 564 821 592
:	843 564 864 592
5	887 564 909 592
TOTAL	27 609 135 629
INCL.	157 609 265 629
GST	288 609 352 629
RM	750 610 795 629
8.11	818 610 906 629
ROUNDING	24 630 202 650
ADJUSTMENT	225 630 447 650
-RM	737 631 801 650
0.01	822 631 908 650
TOTAL	24 652 136 670
ROUNDED	159 652 318 670
RM	756 652 803 670
8.10	826 652 919 670
CASH	22 670 117 690
RM	734 672 779 693
50.00	800 672 911 693
CHANGE	24 695 161 712
RM	734 694 779 712
41.90	800 694 911 712
GST	20 734 88 753
SUMMARY	111 734 267 753
AMT(RM)	420 732 574 755
TAX(RM)	640 732 795 756
GST	20 755 95 776
SR@0%	119 755 243 776
8.11	539 756 624 776
0.00	755 756 845 774
17-06-18	27 820 204 839
12:56	227 820 338 839
SH01	360 820 449 839
ZJ42	471 820 560 839
T1	621 818 665 836
R000242600	687 818 908 836
OPERATOR	22 840 202 862
TADC	225 840 315 862
-	336 840 359 862
ALIM	381 840 471 862
ABDUL	494 840 607 862
EXCHANGE	157 882 336 902
ARE	359 882 426 902
ALLOWED	449 882 605 902
WITHIN	628 882 761 902
7	241 904 264 925
DAYS	285 904 373 925
WITH	396 904 484 925
RECEIPT.	505 904 682 925
STRICTLY	201 922 376 942
NO	399 922 442 942
CASH	463 922 552 942
REFUND.	574 922 727 942

SUPER.SEVEN	25 72 236 87
CASH	255 72 333 87
&	352 72 370 87
CARRY	389 72 486 87
SDN	505 72 563 87
BHD	581 72 639 87
(590150-A)	25 92 217 109
PASARAYA	24 111 178 128
BORONG	197 111 314 128
SUPER	333 111 430 128
SEVEN	448 111 545 128
NO.	25 131 83 147
1	102 131 120 147
JALAN	139 131 235 147
EURO	255 131 331 147
1	350 131 369 147
OFF	24 151 81 169
JALAN	102 151 198 169
BATU	217 151 295 169
TIGA	314 151 392 169
SUNGAI	21 171 137 189
BULOH	155 171 251 189
SEKSYEN	271 171 405 189
U3	424 171 462 189
SHAH	482 171 559 189
ALAM,40150	577 171 770 189
HTTP://WWW.SUPER7.COM.MY	22 191 493 208
TEL	24 210 81 226
:	100 210 119 226
03-78590861	138 210 349 226
FAX	26 229 84 246
:	103 229 122 246
03-78590864	141 229 350 246
GST	25 271 83 287
ID	102 271 141 287
:	159 271 178 287
000639090688	198 271 428 287
TAX	314 309 370 326
INVOICE	389 309 522 326
TAX	26 349 84 365
INVOICE	103 349 236 365
NO	256 349 294 365
:	313 349 331 365
138652	352 349 466 365
COUNTER	557 350 693 366
:002	712 350 790 366
OPERATOR	25 369 177 386
:[NORIZZATI	196 369 405 386
BT	424 369 462 386
MOHD	482 369 557 386
ZU-CASHIER]	576 369 786 386
22-06-2017	28 388 221 406
10:20:00	581 388 735 403
AM	754 388 793 403
(RM)	676 407 752 424
KK	25 447 65 464
KACANG	86 447 205 464
GORENG	225 447 346 464
400G	366 447 446 464
@7.20	466 447 567 464
9556624004265	28 467 276 482
*3	331 468 373 482
21.60	619 467 715 483
SR	733 467 771 483
TERUNG	30 487 150 503
PENDEK	170 487 290 503
@3.15	310 487 409 503
42066	26 508 125 522
*1	336 508 372 523
3.15	635 507 715 523
ZR	735 507 774 523
HALIA	25 526 126 542
MUDA	145 526 225 542
LOCAL	245 526 346 542
@2.30	365 526 466 542
42006	26 545 130 561
*1	334 547 369 561
2.30	637 546 713 561
ZR	732 546 771 561
BAWANG	25 565 145 580
BESAR	165 565 266 580
INDIA	286 565 387 580
@0.98	405 565 506 580
42901	29 585 123 599
*1	336 586 368 600
0.98	633 584 713 600
ZR	733 584 774 600
QUANTITY	25 623 178 639
:	197 623 216 639
6	235 623 255 639
UNITS	274 623 369 639
TOTAL	26 662 122 679
SALES	141 662 236 679
(INCL.	255 662 369 679
GST	388 662 444 679
@6%)	463 662 540 679
RM28.03	653 662 790 679
ROUNDING	26 682 177 698
ADJUSTMENT	196 682 384 698
RM0.02	676 682 794 697
NET	25 702 83 717
TOTAL	102 702 198 717
RM28.05	655 702 790 717
PAYMENT	25 720 161 738
METHOD	180 720 295 738
CASH	713 721 791 736
RECEIVED	25 740 181 758
CASH	200 740 278 758
RM28.05	657 741 788 756
CHANGE	25 761 142 778
RM0.00	676 761 791 776
GST	47 800 104 818
SUMMARY	123 800 258 818
SALES	407 799 504 816
AMT	524 799 581 816
TAX	655 799 713 815
AMT	732 799 790 815
(RM)	505 819 579 836
(RM)	697 819 768 836
SR	44 839 83 856
(6%)	102 839 180 856
20.38	483 839 581 855
1.22	713 840 791 855
ZR	45 859 83 876
(0%)	102 859 178 876
6.43	502 859 581 876
0.00	712 858 794 874
PLEASE	103 898 200 913
VERIFY	215 898 311 913
YOUR	327 898 392 913
RECEIPT	408 898 520 913
BEFORE	28 918 142 933
LEAVING	161 918 294 933
THE	313 918 370 933
COUNTER.	389 918 541 933
GOODS	29 937 125 953
SOLD	143 937 219 953
ARE	237 937 295 953
NOT	314 937 370 953
RETURNABLE.	391 937 599 953
THANK	32 976 127 992
YOU	146 976 202 992
POSTED	493 893 903 945

TED	574 105 607 129
HENG	618 105 662 129
STATIONERY	672 105 781 129
&	792 105 802 129
BOOKS	813 105 868 129
(001451637-M)	683 126 760 136
NO.	599 134 616 147
53,	622 134 639 147
JALAN	645 134 674 147
BESAR,	679 134 714 147
45600	719 134 747 147
BATANG	753 134 788 147
BERJUNTAI	793 134 845 147
SELANGOR	659 146 709 157
DARUL	715 146 746 157
EHSAN	752 146 783 157
TEL	620 155 635 164
:	640 155 645 164
03-3271	650 155 686 164
9872	691 155 711 164
FAX	724 158 740 168
:	745 158 750 168
03-3271	756 158 793 168
9481	799 158 820 168
GST	643 164 664 177
NO.	671 164 692 177
:	699 164 706 177
000689913856	714 164 798 177
SIMPLIFIED	601 189 712 206
TAX	723 189 756 206
INVOICE	767 189 845 206
CASH	555 215 626 231
RECEIPT	552 245 604 260
NO.	611 245 634 260
:	641 245 648 260
CS1802/27714	655 245 744 260
DATE	761 250 790 262
:	798 250 805 262
12/02/2018	813 250 887 262
GOODS	557 915 600 930
SOLD	608 915 642 930
ARE	651 915 677 930
NOT	685 915 711 930
RETURNABLE,	720 915 813 930
THANK	642 929 684 941
YOU.	692 929 726 941
ITEM	568 274 616 286
QTY	648 276 686 288
U/P	698 276 728 287
DISC%	744 278 797 290
AMOUNT	818 276 889 286
(RM)	834 286 869 297
9555067700208	543 300 629 312
9557583450025	541 339 628 351
4974052801334	538 379 626 390
9557546953990	537 418 623 429
6924238702311	535 458 622 468
9556655112694	533 498 621 508
9557369305006	530 542 618 551
10	656 303 670 312
1	657 343 665 351
1	654 381 663 392
1	653 421 660 429
2	650 460 659 470
1	649 500 657 509
2	646 544 655 553
10.57	688 303 727 313
17.45	686 342 725 352
2.70	692 382 724 392
0.85	691 421 721 431
0.85	688 460 721 470
8.40	686 500 717 510
3.96	684 544 716 554
0.00	750 305 782 315
0.00	748 344 780 354
0.00	745 384 778 394
0.00	745 422 776 433
0.00	741 462 774 472
0.00	740 502 772 511
0.00	738 545 770 555
105.66	826 306 868 317
*	875 306 882 317
17.45	831 346 866 356
*	873 346 880 356
2.70	837 386 865 396
*	872 386 879 396
0.85	835 425 862 434
*	870 425 876 434
1.70	834 464 862 474
*	868 464 875 474
8.40	832 503 859 514
*	866 503 873 514
7.92	830 547 857 558
*	863 547 870 558
-	549 317 558 330
IK	567 317 585 330
YELLOW	594 317 648 330
70GRAMS	656 317 719 330
-	547 357 557 371
PAPYRUS	566 357 632 371
DARK	641 357 678 371
COLOUR	688 357 744 371
PAPER	753 357 801 371
-	544 396 553 407
ARTLINE	561 396 618 407
70	626 396 643 407
-	543 435 552 448
FASTER	561 435 615 448
CX5N	623 435 660 448
BALL	668 435 704 448
PEN	714 435 740 448
-	542 475 552 487
CBE	561 475 590 487
HANDYCUTTER	599 475 702 487
-	539 514 548 530
CBE	557 514 582 530
A4	591 514 608 530
SIZE	617 514 651 530
20	660 514 677 530
POCKETS	686 514 746 530
REFILLABLE	755 514 841 530
NEW	850 514 876 530
CLEAR	550 526 599 538
HOLDER	609 526 669 538
-	538 558 547 573
EAGLE	556 558 600 573
F4	609 558 627 573
120	636 558 663 573
NUMBERING	671 558 752 573
FOOLSCAP	761 558 832 573
BOOK	547 571 594 581
TOTAL	530 595 563 609
QTY.	569 595 596 609
:	602 595 608 609
18	654 598 669 608
SUB-TOTAL	532 624 613 637
(EX)	622 624 659 637
TOTAL	530 641 580 653
TAX	590 641 620 653
ROUNDING	530 658 618 669
TOTAL	528 674 600 687
CASH	528 692 585 705
CHANGE	525 712 616 725
144.68	813 601 859 612
144.68	810 630 858 640
8.68	827 647 857 657
-0.01	821 664 854 675
153.35	791 680 854 694
153.35	790 698 853 711
0.00	812 719 853 731
GST	633 775 669 790
SUMMARY	681 775 766 790
TAX	525 801 554 812
CODE	564 801 602 812
%	641 804 655 813
AMOUNT	709 801 777 811
(RM)	723 811 758 823
TAX	821 804 853 813
(RM)	816 814 852 825
SR	530 826 553 835
6.00	634 828 665 838
144.68	714 831 760 840
8.68	815 833 847 843
TOTAL	518 849 562 861
:	571 849 579 861
144.68	711 854 759 865
8.68	814 857 846 867
NOTE:	518 871 551 889
(*)	558 871 577 889
INDICATED	584 871 643 889
THE	649 871 669 889
ITEM	676 871 702 889
SOLD	709 871 735 889
HAS	741 871 761 889
BEEN	768 871 794 889
RELATED	801 871 847 889
TO	520 884 535 899
GST	542 884 563 899
(GOODS	570 884 614 899
&	621 884 628 899
SERVICES	635 884 693 899
TAX)	700 884 729 899

YONG	51 170 150 196
CEN	174 170 250 196
ENTERPRISE	274 170 522 196
9,	48 196 92 225
JALAN	114 196 224 225
SUBANG	245 196 377 225
JASA	400 196 487 225
3,	509 196 553 225
40150	51 222 168 247
SHAH	190 222 283 247
ALAM,	306 222 423 247
SELANGOR.	446 222 655 247
TEL:	48 252 131 274
012-9719498	151 252 379 274
GST	49 275 114 299
NO:	137 275 201 299
001147981824	223 275 483 299
CASH	52 331 163 352
RECEIPT	51 380 202 405
#:	224 380 267 405
CS00677115	290 380 506 405
DATE:	520 381 622 401
02/03/2018	642 381 848 401
SALESPERSON	51 409 321 432
:	346 409 370 432
TIME:	467 407 565 428
09:43:00	584 407 741 428
COUNTER	52 436 216 459
:	240 436 263 459
ITEM	52 489 143 511
QTY	297 488 380 510
U/P	432 487 500 509
AMOUNT	529 487 701 508
9555223500307	51 516 341 536
24	389 515 443 536
2.33	489 513 577 533
55.99	616 513 717 532
SR:FEI	43 537 181 561
YAN	204 537 274 561
BRAND	297 537 412 561
YOUNG	435 537 551 561
CORN	575 537 666 561
425G	690 537 782 561
(2.333X	806 537 967 561
9557166110018	48 566 336 588
2	391 566 419 590
2.00	479 565 561 590
4.00	612 566 694 587
ZRL:ASAM	47 594 231 614
BOI	255 594 323 614
65G	346 594 416 614
TOTAL	49 647 166 668
QUANTITY	189 647 376 668
26	485 644 533 668
SUB-TOTAL	51 676 267 698
59.99	321 677 420 697
DISC	52 702 145 723
0.00	263 703 346 721
GST	51 729 131 749
3.36	262 729 344 748
TAX	48 754 125 775
0.00	258 755 338 776
ROUNDING	45 780 267 802
0.00	340 782 420 801
TOTAL	49 806 174 827
63.35	268 808 368 827
CASH	52 831 163 854
63.35	271 835 375 853
CHANGE	52 859 220 881
0.00	319 859 400 881
GOODS	51 889 174 912
SIKD	198 889 297 912
ARE	321 889 395 912
NOT	420 889 493 912
RETURNABLE,	518 889 788 912
THANK	47 915 166 937
YOU.	190 915 286 937

3180502	34 38 256 75
THE	461 136 541 163
ROTI	308 145 674 226
MAN	312 225 676 275
BAKERY	443 274 668 311
000965911·P	705 282 886 309
117,	200 312 266 342
JALAN	282 312 367 342
RADIN	383 312 466 342
BAGUS,	484 312 583 342
SRI	601 312 650 342
PETALING	668 312 801 342
TEL:03-9054	341 347 538 371
3785	556 347 627 371
GST	266 412 331 442
000292065280	354 412 617 442
MC	700 483 744 511
#01	765 483 830 511
REG	94 518 167 546
C01	206 517 289 546
04-05-2018	398 518 616 545
16:07	639 518 747 545
456277	829 518 965 545
BACON	226 587 338 614
RM4.90	744 587 881 613
S	918 587 946 612
WALNUT	226 622 357 649
RAISIN	380 622 512 649
RM8.60	743 620 879 647
S	918 621 946 645
DARK	226 655 313 682
RYE	336 655 403 682
BUN	424 655 491 682
RM6.90	744 652 879 679
S	917 652 946 679
3	596 686 619 714
NO	640 686 686 714
SUBTOTAL	227 721 403 751
RM20.40	575 721 878 748
CASH	229 756 403 783
RM20.40	723 756 882 783
TAX	227 826 291 854
INVOICE	312 826 460 854
NO.	481 826 544 854
223894	746 824 881 854
THANK	99 894 209 922
YOU	232 894 299 922
PLEASE	354 893 487 924
COME	510 893 600 924
AGAIN	621 893 733 924
PRICE	160 928 269 956
INCLSIVE	292 928 466 956
6%	487 928 531 956
GST	554 928 619 956

ADVANCO	283 92 466 115
COMPANY	491 92 674 115
COMPANY	215 112 355 136
REG.	375 112 456 136
NO.:	476 112 557 136
725186-V	577 112 737 136
NO	182 138 221 163
1&3,	240 138 319 163
JALAN	339 138 436 163
ANGSA	456 138 553 163
DELIMA	572 138 689 163
12,	709 138 767 163
WANGSA	229 163 346 188
LINK,	366 163 464 188
WANGSA	484 163 601 188
MAJU,	620 163 718 188
53300	300 190 398 210
KUALA	418 190 517 210
LUMPUR	535 190 654 210
03-41318972	358 214 592 233
GST	277 241 334 264
REG:	351 241 427 264
001658445824	446 241 670 264
TAX	341 270 413 294
INVOICE	437 270 606 294
CB#:	145 301 223 321
398313	243 301 360 321
23/03/2018	534 305 698 326
3:13:19	715 305 829 326
M#:	142 327 219 346
M2-0	244 327 346 346
CASHIER:	143 358 292 379
C2000-	311 358 423 379
QTY	157 385 209 407
DESCRIPTION	237 386 403 407
PRICE	566 390 643 407
TOTAL	747 391 827 407
FUJI	142 423 226 444
XEROX	248 423 354 444
EVERYDAY	375 423 544 444
A4	566 423 609 444
70GSM	630 423 736 444
SR	756 423 799 444
5	184 450 203 467
57499	223 450 319 467
11.00	561 452 645 470
55.00	736 455 820 474
ITEM	230 484 284 499
DISCOUNT	297 484 406 499
$0.20	462 485 543 501
-1.00	756 487 825 504
CANON	143 502 243 525
